3.119999999999999996e-01,3.973761166796969668e-01,2.491545255141203175e-02
3.140000000000000013e-01,3.967550772698894002e-01,2.351088693542671346e-02
3.160000000000000031e-01,3.961042481833204620e-01,2.211831392649456565e-02
3.180000000000000049e-01,3.954244143957912350e-01,2.073782311876101736e-02
3.200000000000000067e-01,3.947159156985056705e-01,1.936949996295585577e-02
3.220000000000000084e-01,3.939797804606889331e-01,1.801342377670580100e-02
3.240000000000000102e-01,3.932162963048256854e-01,1.666966853954760311e-02
3.260000000000000120e-01,3.924262178492110564e-01,1.533830419768754567e-02
3.280000000000000138e-01,3.916099781482109687e-01,1.401939589200029528e-02
3.300000000000000155e-01,3.907684278285231683e-01,1.271300367893002034e-02
3.320000000000000173e-01,3.899019971714773325e-01,1.141918201335198092e-02
3.340000000000000191e-01,3.890113127426123585e-01,1.013798163473002278e-02
3.360000000000000209e-01,3.880969012959967213e-01,8.869448645943987797e-03
3.380000000000000226e-01,3.871594116980887623e-01,7.613624509863996768e-03
3.400000000000000244e-01,3.861991223566463849e-01,6.370547568093224214e-03
3.420000000000000262e-01,3.852169511590978201e-01,5.140251451181022425e-03
3.440000000000000280e-01,3.842130759859778699e-01,3.922765598451535655e-03
3.460000000000000298e-01,3.831883390697944924e-01,2.718115669316080105e-03
3.480000000000000315e-01,3.821430148899189749e-01,1.526323316416184055e-03
3.500000000000000333e-01,3.810777963250421285e-01,3.474065113204009240e-04
3.519999999999999796e-01,3.799929810134592967e-01,-8.186200506440808808e-04
3.539999999999999813e-01,3.788892847032287459e-01,-1.971745424797779860e-03
3.559999999999999831e-01,3.777670284775007103e-01,-3.111962312284512720e-03
3.579999999999999849e-01,3.766267788806365036e-01,-4.239266460994171003e-03
3.599999999999999867e-01,3.754688803165461830e-01,-5.353656472861788827e-03
3.619999999999999885e-01,3.742939228203503443e-01,-6.455134314528529482e-03
3.639999999999999902e-01,3.731024467222874841e-01,-7.543706152061925400e-03
3.659999999999999920e-01,3.718946961142558516e-01,-8.619380367578526048e-03
3.679999999999999938e-01,3.706712596672787630e-01,-9.682167987625497213e-03
3.699999999999999956e-01,3.694325037923122945e-01,-1.073208330095626675e-02
3.719999999999999973e-01,3.681787456086217381e-01,-1.176914236814746717e-02
3.739999999999999991e-01,3.669107447736748018e-01,-1.279336501441336038e-02
3.760000000000000009e-01,3.656285216591244613e-01,-1.380477358435643585e-02
3.780000000000000027e-01,3.643328604949996330e-01,-1.480339272372873695e-02
3.800000000000000044e-01,3.630238057333563528e-01,-1.578924962329780052e-02
3.820000000000000062e-01,3.617019686611207541e-01,-1.676237302360589904e-02
3.840000000000000080e-01,3.603677136774525169e-01,-1.772279505570442323e-02
3.860000000000000098e-01,3.590215035885445660e-01,-1.867055046739468996e-02
3.880000000000000115e-01,3.576634316675200709e-01,-1.960567495856749276e-02
3.900000000000000133e-01,3.562941824046231831e-01,-2.052820645107733544e-02
3.920000000000000151e-01,3.549139472734445522e-01,-2.143818577585975341e-02
3.940000000000000169e-01,3.535232138531139157e-01,-2.233565547331964329e-02
3.960000000000000187e-01,3.521221981807835522e-01,-2.322065992963363162e-02
3.980000000000000204e-01,3.507113632706983508e-01,-2.409324520968017178e-02
4.000000000000000222e-01,3.492909990028862932e-01,-2.495345962896616115e-02
4.020000000000000240e-01,3.478614451493308724e-01,-2.580135290820276608e-02
4.040000000000000258e-01,3.464229677055893353e-01,-2.663697604754716730e-02
4.060000000000000275e-01,3.449761282099141346e-01,-2.746038270056987141e-02
4.080000000000000293e-01,3.435208972759737356e-01,-2.827162746073999186e-02
4.100000000000000311e-01,3.420579354733045974e-01,-2.907076634257260012e-02
4.120000000000000329e-01,3.405872384483292770e-01,-2.985785705612705940e-02
4.140000000000000346e-01,3.391093439001515719e-01,-3.063295818116237856e-02
4.160000000000000364e-01,3.376245684396766977e-01,-3.139613121295794368e-02
4.179999999999999827e-01,3.361331547170386402e-01,-3.214743873242742467e-02
4.199999999999999845e-01,3.346351243657788577e-01,-3.288694262804697788e-02
4.219999999999999862e-01,3.331311885275233253e-01,-3.361470700360585234e-02
4.239999999999999880e-01,3.316213945644162497e-01,-3.433079824824090270e-02
4.259999999999999898e-01,3.301060352590282632e-01,-3.503528265244828382e-02
4.279999999999999916e-01,3.285853801803867991e-01,-3.572822761821539683e-02
4.299999999999999933e-01,3.270598222365980745e-01,-3.640970237741866095e-02
4.319999999999999951e-01,3.255294835533656950e-01,-3.707977704743609798e-02
4.339999999999999969e-01,3.239947088961468435e-01,-3.773852246854449838e-02
4.359999999999999987e-01,3.224557442613026903e-01,-3.838601079817727940e-02
4.380000000000000004e-01,3.209127383904764597e-01,-3.902231448788087698e-02
4.400000000000000022e-01,3.193660370343264221e-01,-3.964750680250739984e-02
4.420000000000000040e-01,3.178157653346420086e-01,-4.026166183513796987e-02
4.440000000000000058e-01,3.162623438773615181e-01,-4.086485472118776135e-02
4.460000000000000075e-01,3.147058989484258218e-01,-4.145716186935056308e-02
4.480000000000000093e-01,3.131465816023370485e-01,-4.203865930775775583e-02
4.500000000000000111e-01,3.115848636129017191e-01,-4.260942473268922170e-02
4.520000000000000129e-01,3.100206266058144200e-01,-4.316953602258376266e-02
4.540000000000000147e-01,3.084543926515160295e-01,-4.371907129514849416e-02
4.560000000000000164e-01,3.068861186672585117e-01,-4.425810966875689395e-02
4.580000000000000182e-01,3.053162052572998553e-01,-4.478673039873120459e-02
4.600000000000000200e-01,3.037448318644661582e-01,-4.530501423252263765e-02
4.620000000000000218e-01,3.021720558154795677e-01,-4.581304135626139418e-02
4.640000000000000235e-01,3.005982055162949029e-01,-4.631089242689345742e-02
4.660000000000000253e-01,2.990234380767542999e-01,-4.679864901157301804e-02
4.680000000000000271e-01,2.974479605545925498e-01,-4.727639296206283953e-02
4.700000000000000289e-01,2.958719805740145370e-01,-4.774420673863809944e-02
4.720000000000000306e-01,2.942956569581115511e-01,-4.820217312013586747e-02
4.740000000000000324e-01,2.927190515803294590e-01,-4.865037436853386632e-02
4.760000000000000342e-01,2.911424972888356222e-01,-4.908889322489747020e-02
4.780000000000000360e-01,2.895661307564253439e-01,-4.951781346099481951e-02
4.799999999999999822e-01,2.879900159861369935e-01,-4.993721819092342834e-02
4.819999999999999840e-01,2.864144633426697339e-01,-5.034719104299177628e-02
4.839999999999999858e-01,2.848396121242817713e-01,-5.074781646789400247e-02
4.859999999999999876e-01,2.832655037547561205e-01,-5.113917831493336452e-02
4.879999999999999893e-01,2.816925493616040943e-01,-5.152136135152207697e-02
4.899999999999999911e-01,2.801206195823002232e-01,-5.189445031939489417e-02
4.919999999999999929e-01,2.785499555210551037e-01,-5.225852890972477321e-02
4.939999999999999947e-01,2.769805647188900433e-01,-5.261368061336769986e-02
4.959999999999999964e-01,2.754130095019812208e-01,-5.295999062903029159e-02
4.979999999999999982e-01,2.738469792315689211e-01,-5.329754400784574714e-02
5.000000000000000000e-01,2.722829270381472710e-01,-5.362642499203774948e-02
5.020000000000000018e-01,2.707207531874178952e-01,-5.394671831082949176e-02
5.040000000000000036e-01,2.691608141242864405e-01,-5.425850862493546145e-02
5.060000000000000053e-01,2.676030239370921771e-01,-5.456188055882513210e-02
5.080000000000000071e-01,2.660477285772437361e-01,-5.485691877833631658e-02
5.100000000000000089e-01,2.644947084778601076e-01,-5.514370708872502747e-02
5.120000000000000107e-01,2.629445079175441458e-01,-5.542232968116102970e-02
5.140000000000000124e-01,2.613969216091347469e-01,-5.569287126213628286e-02
5.160000000000000142e-01,2.598521877812025038e-01,-5.595541520345061193e-02
5.180000000000000160e-01,2.583103241222429181e-01,-5.621004488938088905e-02
5.200000000000000178e-01,2.567716448102617122e-01,-5.645684419616832372e-02
5.220000000000000195e-01,2.552362057477683410e-01,-5.669589774413463790e-02
5.240000000000000213e-01,2.537040028609567344e-01,-5.692728901271446040e-02
5.260000000000000231e-01,2.521751558301374985e-01,-5.715110071186181584e-02
5.280000000000000249e-01,2.506497235752058184e-01,-5.736741520535874883e-02
5.300000000000000266e-01,2.491280363227949268e-01,-5.757631576566703269e-02
5.320000000000000284e-01,2.476098226417917103e-01,-5.777788461968238337e-02
5.340000000000000302e-01,2.460954273004255510e-01,-5.797220306998629447e-02
5.360000000000000320e-01,2.445850473643311762e-01,-5.815935426068087610e-02
5.380000000000000338e-01,2.430786479881543727e-01,-5.833942097846830238e-02
5.400000000000000355e-01,2.415759731759915541e-01,-5.851248293223871438e-02
5.420000000000000373e-01,2.400776293862013078e-01,-5.867862060398793683e-02
5.440000000000000391e-01,2.385834976854720457e-01,-5.883791607946872032e-02
5.460000000000000409e-01,2.370936324977843679e-01,-5.899044979043536335e-02
5.480000000000000426e-01,2.356081627252666622e-01,-5.913630197404480537e-02
5.500000000000000444e-01,2.341271073586270457e-01,-5.927555249998572168e-02
5.520000000000000462e-01,2.326504376104021055e-01,-5.940827993779547456e-02
5.540000000000000480e-01,2.311785304816945108e-01,-5.953456370438307138e-02
5.560000000000000497e-01,2.297111372470805879e-01,-5.965448277692877305e-02
5.580000000000000515e-01,2.282485141292455166e-01,-5.976811497928818245e-02
5.600000000000000533e-01,2.267906473678150681e-01,-5.987553839535969535e-02
5.620000000000000551e-01,2.253377950026166920e-01,-5.997683140021186493e-02
5.640000000000000568e-01,2.238897357882799755e-01,-6.007207144182078601e-02
5.660000000000000586e-01,2.224466064824872913e-01,-6.016133432628285871e-02
5.680000000000000604e-01,2.210086306326256855e-01,-6.024469687783929467e-02
5.700000000000000622e-01,2.195755896454287259e-01,-6.032223484265356733e-02
5.720000000000000639e-01,2.181478068106416923e-01,-6.039402350718779677e-02
5.740000000000000657e-01,2.167251762327604692e-01,-6.046013836031326194e-02
5.760000000000000675e-01,2.153079118796308034e-01,-6.052065447493759631e-02
5.779999999999999583e-01,2.138958235759008120e-01,-6.057564601192805959e-02
5.799999999999999600e-01,2.124891270681453226e-01,-6.062518625553960788e-02
5.819999999999999618e-01,2.110878546659963606e-01,-6.066934893533284384e-02
5.839999999999999636e-01,2.096920274411044616e-01,-6.070820709353277889e-02
5.859999999999999654e-01,2.083016545595121893e-01,-6.074183295521050352e-02
5.879999999999999671e-01,2.069168936168797046e-01,-6.077029875360891870e-02
5.899999999999999689e-01,2.055376698162595106e-01,-6.079367625087317428e-02
5.919999999999999707e-01,2.041639701107272054e-01,-6.081203573097591214e-02
5.939999999999999725e-01,2.027959915489123410e-01,-6.082544762927119542e-02
5.959999999999999742e-01,2.014337350824162431e-01,-6.083398263086618740e-02
5.979999999999999760e-01,2.000771653003583783e-01,-6.083771030178395517e-02
5.999999999999999778e-01,1.987264078787527866e-01,-6.083669984364654948e-02
6.019999999999999796e-01,1.973813430470008623e-01,-6.083101960374911327e-02
6.039999999999999813e-01,1.960421592417505576e-01,-6.082073746150212096e-02
6.059999999999999831e-01,1.947087873984672812e-01,-6.080592114529174280e-02
6.079999999999999849e-01,1.933813562516601969e-01,-6.078663788406259844e-02
6.099999999999999867e-01,1.920598225495299960e-01,-6.076295458293345941e-02
6.119999999999999885e-01,1.907442183088784160e-01,-6.073493725315579767e-02
6.139999999999999902e-01,1.894345877071189899e-01,-6.070265154131483654e-02
6.159999999999999920e-01,1.881310499253237845e-01,-6.066616327514357671e-02
6.179999999999999938e-01,1.868333438678204117e-01,-6.062553664015276483e-02
6.199999999999999956e-01,1.855417496997480153e-01,-6.058083516670323410e-02
6.219999999999999973e-01,1.842561184648050798e-01,-6.053212239386179111e-02
6.239999999999999991e-01,1.829767439171134102e-01,-6.047946197650995448e-02
6.260000000000000009e-01,1.817033430140560235e-01,-6.042291689030614837e-02
6.280000000000000027e-01,1.804359534807490340e-01,-6.036254791988232560e-02
6.300000000000000044e-01,1.791748833640431637e-01,-6.029841719763637947e-02
6.320000000000000062e-01,1.779197411524140182e-01,-6.023058565020964622e-02
6.340000000000000080e-01,1.766709720818245011e-01,-6.015911382788326905e-02
6.360000000000000098e-01,1.754282470838356700e-01,-6.008406229010592597e-02
6.380000000000000115e-01,1.741917055007408954e-01,-6.000548979766213986e-02
6.400000000000000133e-01,1.729613269477423276e-01,-5.992345515678698664e-02
6.420000000000000151e-01,1.717371907251442065e-01,-5.983801688164185062e-02
6.440000000000000169e-01,1.705192899982937160e-01,-5.974923327661094130e-02
6.460000000000000187e-01,1.693075821281319615e-01,-5.965716171824139713e-02
6.480000000000000204e-01,1.681020618994193139e-01,-5.956185869214621759e-02
6.500000000000000222e-01,1.669028232456168381e-01,-5.946338059624565325e-02
6.520000000000000240e-01,1.657098498347716609e-01,-5.936178369923168080e-02
6.540000000000000258e-01,1.645231505867910116e-01,-5.925712364471664995e-02
6.560000000000000275e-01,1.633425631653855903e-01,-5.914945459033765091e-02
6.580000000000000293e-01,1.621683067670292022e-01,-5.903883045653553902e-02
6.600000000000000311e-01,1.610004044693666980e-01,-5.892530605926563775e-02
6.620000000000000329e-01,1.598385601280025992e-01,-5.880893405365000132e-02
6.640000000000000346e-01,1.586831798417450146e-01,-5.868976719962965688e-02
6.660000000000000364e-01,1.575340052016553916e-01,-5.856785862599873937e-02
6.680000000000000382e-01,1.563909145994021865e-01,-5.844325868337623547e-02
6.700000000000000400e-01,1.552542166913751798e-01,-5.831601832321630513e-02
6.720000000000000417e-01,1.541239260099674935e-01,-5.818618994795532462e-02
6.740000000000000435e-01,1.529996516145499807e-01,-5.805382319695995968e-02
6.760000000000000453e-01,1.518817904341128178e-01,-5.791896729561436807e-02
6.780000000000000471e-01,1.507701493162662831e-01,-5.778167222668331715e-02
6.800000000000000488e-01,1.496645977289403906e-01,-5.764198555397307550e-02
6.820000000000000506e-01,1.485654969480198762e-01,-5.749995580049703514e-02
6.840000000000000524e-01,1.474724220232914718e-01,-5.735563066170029645e-02
6.860000000000000542e-01,1.463858095578297047e-01,-5.720905745950779359e-02
6.880000000000000560e-01,1.453051864143827254e-01,-5.706028289442051371e-02
6.900000000000000577e-01,1.442309656174139698e-01,-5.690935289214871240e-02
6.920000000000000595e-01,1.431629825293690705e-01,-5.675631444244675500e-02
6.940000000000000613e-01,1.421010729815788132e-01,-5.660121219129647663e-02
6.960000000000000631e-01,1.410453688494618385e-01,-5.644409021113437619e-02
6.980000000000000648e-01,1.399957807258859488e-01,-5.628499244240111471e-02
7.000000000000000666e-01,1.389525520255454893e-01,-5.612396338139886975e-02
7.020000000000000684e-01,1.379152932672807752e-01,-5.596104628166832101e-02
7.039999999999999591e-01,1.368842854964490152e-01,-5.579628340748046117e-02
7.059999999999999609e-01,1.358594171803515493e-01,-5.562971767981956389e-02
7.079999999999999627e-01,1.348407122656506696e-01,-5.546139115235837469e-02
7.099999999999999645e-01,1.338280350583942180e-01,-5.529134491528349404e-02
7.119999999999999662e-01,1.328215395850534108e-01,-5.511961980773779496e-02
7.139999999999999680e-01,1.318210300517120293e-01,-5.494625613310587242e-02
7.159999999999999698e-01,1.308266675958787706e-01,-5.477129366658325255e-02
7.179999999999999716e-01,1.298384290669015451e-01,-5.459477272093449934e-02
7.199999999999999734e-01,1.288561814233342429e-01,-5.441673237022372212e-02
7.219999999999999751e-01,1.278799150701814269e-01,-5.423721057344222524e-02
7.239999999999999769e-01,1.269097991139592208e-01,-5.405624594752211215e-02
7.259999999999999787e-01,1.259455108329134154e-01,-5.387387592729277197e-02
7.279999999999999805e-01,1.249872821334543638e-01,-5.369013715394466146e-02
7.299999999999999822e-01,1.240351846453055795e-01,-5.350506780632836856e-02
7.319999999999999840e-01,1.230887374035766202e-01,-5.331870338980896490e-02
7.339999999999999858e-01,1.221484993002746877e-01,-5.313107962271135243e-02
7.359999999999999876e-01,1.212139899416596334e-01,-5.294223246803781563e-02
7.379999999999999893e-01,1.202855167502868139e-01,-5.275219660521193038e-02
7.399999999999999911e-01,1.193629447154541806e-01,-5.256100755106794115e-02
7.419999999999999929e-01,1.184461822235579886e-01,-5.236869921488286617e-02
7.439999999999999947e-01,1.175352365972275465e-01,-5.217530483918040446e-02
7.459999999999999964e-01,1.166301401030464674e-01,-5.198085768635790638e-02
7.479999999999999982e-01,1.157308392465166563e-01,-5.178539068087253255e-02
7.500000000000000000e-01,1.148374038568678313e-01,-5.158893665538310386e-02
7.520000000000000018e-01,1.139496765735005385e-01,-5.139152775991472077e-02
7.540000000000000036e-01,1.130677589062901583e-01,-5.119319560129388658e-02
7.560000000000000053e-01,1.121914944511924056e-01,-5.099397131915191922e-02
7.580000000000000071e-01,1.113209791993223646e-01,-5.079388550009380360e-02
7.600000000000000089e-01,1.104562170959812600e-01,-5.059296918008505256e-02
7.620000000000000107e-01,1.095970405361094135e-01,-5.039125226947373248e-02
